Input Number, Run_Number, Result@ 100, Z, X, XP, Y, YP, Z*, X*, XP*, Y*, YP*
25, Run: 070, F, 0, 0, 0, 0, 18
25, Run: 071, F, 0, 0, 0, 0, 18
25, Run: 072, F, 0, 0, 0, 0, 18
25, Run: 073, F, 0, 0, 0, 0, 18
25, Run: 074, F, 0, 0, 0, 0, 18
25, Run: 075, F, 0, 0, 0, 0, 18
25, Run: 076, F, 0, 0, 0, 0, 18
25, Run: 077, F, 0, 0, 0, 0, 18
25, Run: 078, F, 0, 0, 0, 0, 18
25, Run: 079, F, 0, 0, 0, 0, 18
25, Run: 080, F, 0, 0, 0, 0, 18
25, Run: 081, F, 0, 0, 0, 0, 18
25, Run: 082, F, 0, 0, 0, 0, 18
25, Run: 083, F, 0, 0, 0, 0, 18
25, Run: 084, F, 0, 0, 0, 0, 18
25, Run: 085, F, 0, 0, 0, 0, 18
25, Run: 086, F, 0, 0, 0, 0, 18
25, Run: 087, F, 0, 0, 0, 0, 18
25, Run: 088, F, 0, 0, 0, 0, 18
25, Run: 089, F, 0, 0, 0, 0, 18
25, Run: 090, F, 0, 0, 0, 0, 18
25, Run: 091, F, 0, 0, 0, 0, 18
25, Run: 092, F, 0, 0, 0, 0, 18
25, Run: 093, F, 0, 0, 0, 0, 18
25, Run: 094, F, 0, 0, 0, 0, 18
25, Run: 095, F, 0, 0, 0, 0, 18
25, Run: 096, F, 0, 0, 0, 0, 18
25, Run: 097, F, 0, 0, 0, 0, 18
25, Run: 098, F, 0, 0, 0, 0, 18
25, Run: 099, F, 0, 0, 0, 0, 18
25, Run: 100, F, 0, 0, 0, 0, 18
26, Run: 001, F, 0, 0, 0, 0, 88
26, Run: 002, F, 0, 0, 0, 0, 88
26, Run: 003, F, 0, 0, 0, 0, 88
26, Run: 004, F, 0, 0, 0, 0, 88
26, Run: 005, F, 0, 0, 0, 0, 88
26, Run: 006, F, 0, 0, 0, 0, 88
26, Run: 007, F, 0, 0, 0, 0, 88
26, Run: 008, F, 0, 0, 0, 0, 88
26, Run: 009, F, 0, 0, 0, 0, 88
26, Run: 010, F, 0, 0, 0, 0, 88
26, Run: 011, F, 0, 0, 0, 0, 88
26, Run: 012, F, 0, 0, 0, 0, 88
26, Run: 013, F, 0, 0, 0, 0, 88
26, Run: 014, F, 0, 0, 0, 0, 88
26, Run: 015, F, 0, 0, 0, 0, 88
26, Run: 016, F, 0, 0, 0, 0, 88
26, Run: 017, F, 0, 0, 0, 0, 88
26, Run: 018, F, 0, 0, 0, 0, 88
26, Run: 019, F, 0, 0, 0, 0, 88
26, Run: 020, F, 0, 0, 0, 0, 88
26, Run: 021, F, 0, 0, 0, 0, 88
26, Run: 022, F, 0, 0, 0, 0, 88
26, Run: 023, F, 0, 0, 0, 0, 88
26, Run: 024, F, 0, 0, 0, 0, 88
26, Run: 025, F, 0, 0, 0, 0, 88
26, Run: 026, F, 0, 0, 0, 0, 88
26, Run: 027, F, 0, 0, 0, 0, 88
26, Run: 028, F, 0, 0, 0, 0, 88
26, Run: 029, F, 0, 0, 0, 0, 88
26, Run: 030, F, 0, 0, 0, 0, 88
26, Run: 031, F, 0, 0, 0, 0, 88
26, Run: 032, F, 0, 0, 0, 0, 88
26, Run: 033, F, 0, 0, 0, 0, 88
26, Run: 034, F, 0, 0, 0, 0, 88
26, Run: 035, F, 0, 0, 0, 0, 88
26, Run: 036, F, 0, 0, 0, 0, 88
26, Run: 037, F, 0, 0, 0, 0, 88
26, Run: 038, F, 0, 0, 0, 0, 88
26, Run: 039, F, 0, 0, 0, 0, 88
26, Run: 040, F, 0, 0, 0, 0, 88
26, Run: 041, F, 0, 0, 0, 0, 88
26, Run: 042, F, 0, 0, 0, 0, 88
26, Run: 043, F, 0, 0, 0, 0, 88
26, Run: 044, F, 0, 0, 0, 0, 88
26, Run: 045, F, 0, 0, 0, 0, 88
26, Run: 046, F, 0, 0, 0, 0, 88
26, Run: 047, F, 0, 0, 0, 0, 88
26, Run: 048, F, 0, 0, 0, 0, 88
26, Run: 049, F, 0, 0, 0, 0, 88
26, Run: 050, F, 0, 0, 0, 0, 88
26, Run: 051, F, 0, 0, 0, 0, 88
26, Run: 052, F, 0, 0, 0, 0, 88
26, Run: 053, F, 0, 0, 0, 0, 88
26, Run: 054, F, 0, 0, 0, 0, 88
26, Run: 055, F, 0, 0, 0, 0, 88
26, Run: 056, F, 0, 0, 0, 0, 88
26, Run: 057, F, 0, 0, 0, 0, 88
26, Run: 058, F, 0, 0, 0, 0, 88
26, Run: 059, F, 0, 0, 0, 0, 88
26, Run: 060, F, 0, 0, 0, 0, 88
26, Run: 061, F, 0, 0, 0, 0, 88
26, Run: 062, F, 0, 0, 0, 0, 88
26, Run: 063, F, 0, 0, 0, 0, 88
26, Run: 064, F, 0, 0, 0, 0, 88
26, Run: 065, F, 0, 0, 0, 0, 88
26, Run: 066, F, 0, 0, 0, 0, 88
26, Run: 067, F, 0, 0, 0, 0, 88
26, Run: 068, F, 0, 0, 0, 0, 88
26, Run: 069, F, 0, 0, 0, 0, 88
26, Run: 070, F, 0, 0, 0, 0, 88
26, Run: 071, F, 0, 0, 0, 0, 88
26, Run: 072, F, 0, 0, 0, 0, 88
26, Run: 073, F, 0, 0, 0, 0, 88
26, Run: 074, F, 0, 0, 0, 0, 88
26, Run: 075, F, 0, 0, 0, 0, 88
26, Run: 076, F, 0, 0, 0, 0, 88
26, Run: 077, F, 0, 0, 0, 0, 88
26, Run: 078, F, 0, 0, 0, 0, 88
26, Run: 079, F, 0, 0, 0, 0, 88
26, Run: 080, F, 0, 0, 0, 0, 88
26, Run: 081, F, 0, 0, 0, 0, 88
26, Run: 082, F, 0, 0, 0, 0, 88
26, Run: 083, F, 0, 0, 0, 0, 88
26, Run: 084, F, 0, 0, 0, 0, 88
26, Run: 085, F, 0, 0, 0, 0, 88
26, Run: 086, F, 0, 0, 0, 0, 88
26, Run: 087, F, 0, 0, 0, 0, 88
26, Run: 088, F, 0, 0, 0, 0, 88
26, Run: 089, F, 0, 0, 0, 0, 88
26, Run: 090, F, 0, 0, 0, 0, 88
26, Run: 091, F, 0, 0, 0, 0, 88
26, Run: 092, F, 0, 0, 0, 0, 88
26, Run: 093, F, 0, 0, 0, 0, 88
26, Run: 094, F, 0, 0, 0, 0, 88
26, Run: 095, F, 0, 0, 0, 0, 88
26, Run: 096, F, 0, 0, 0, 0, 88
26, Run: 097, F, 0, 0, 0, 0, 88
26, Run: 098, F, 0, 0, 0, 0, 88
26, Run: 099, F, 0, 0, 0, 0, 88
26, Run: 100, F, 0, 0, 0, 0, 88
27, Run: 001, F, 0, 0, 0, 0, 164
27, Run: 002, F, 0, 0, 0, 0, 164
27, Run: 003, F, 0, 0, 0, 0, 164
27, Run: 004, F, 0, 0, 0, 0, 164
27, Run: 005, F, 0, 0, 0, 0, 164
27, Run: 006, F, 0, 0, 0, 0, 164
27, Run: 007, F, 0, 0, 0, 0, 164
27, Run: 008, F, 0, 0, 0, 0, 164
27, Run: 009, F, 0, 0, 0, 0, 164
27, Run: 010, F, 0, 0, 0, 0, 164
27, Run: 011, F, 0, 0, 0, 0, 164
27, Run: 012, F, 0, 0, 0, 0, 164
27, Run: 013, F, 0, 0, 0, 0, 164
27, Run: 014, F, 0, 0, 0, 0, 164
27, Run: 015, F, 0, 0, 0, 0, 164
27, Run: 016, F, 0, 0, 0, 0, 164
27, Run: 017, F, 0, 0, 0, 0, 164
27, Run: 018, F, 0, 0, 0, 0, 164
27, Run: 019, F, 0, 0, 0, 0, 164
27, Run: 020, F, 0, 0, 0, 0, 164
27, Run: 021, F, 0, 0, 0, 0, 164
27, Run: 022, F, 0, 0, 0, 0, 164
27, Run: 023, F, 0, 0, 0, 0, 164
27, Run: 024, F, 0, 0, 0, 0, 164
27, Run: 025, F, 0, 0, 0, 0, 164
27, Run: 026, F, 0, 0, 0, 0, 164
27, Run: 027, F, 0, 0, 0, 0, 164
27, Run: 028, F, 0, 0, 0, 0, 164
27, Run: 029, F, 0, 0, 0, 0, 164
27, Run: 030, F, 0, 0, 0, 0, 164
27, Run: 031, F, 0, 0, 0, 0, 164
27, Run: 032, F, 0, 0, 0, 0, 164
27, Run: 033, F, 0, 0, 0, 0, 164
27, Run: 034, F, 0, 0, 0, 0, 164
27, Run: 035, F, 0, 0, 0, 0, 164
27, Run: 036, F, 0, 0, 0, 0, 164
27, Run: 037, F, 0, 0, 0, 0, 164
27, Run: 038, F, 0, 0, 0, 0, 164
27, Run: 039, F, 0, 0, 0, 0, 164
27, Run: 040, F, 0, 0, 0, 0, 164
27, Run: 041, F, 0, 0, 0, 0, 164
27, Run: 042, F, 0, 0, 0, 0, 164
27, Run: 043, F, 0, 0, 0, 0, 164
27, Run: 044, F, 0, 0, 0, 0, 164
27, Run: 045, F, 0, 0, 0, 0, 164
27, Run: 046, F, 0, 0, 0, 0, 164
27, Run: 047, F, 0, 0, 0, 0, 164
27, Run: 048, F, 0, 0, 0, 0, 164
27, Run: 049, F, 0, 0, 0, 0, 164
27, Run: 050, F, 0, 0, 0, 0, 164
27, Run: 051, F, 0, 0, 0, 0, 164
27, Run: 052, F, 0, 0, 0, 0, 164
27, Run: 053, F, 0, 0, 0, 0, 164
27, Run: 054, F, 0, 0, 0, 0, 164
27, Run: 055, F, 0, 0, 0, 0, 164
27, Run: 056, F, 0, 0, 0, 0, 164
27, Run: 057, F, 0, 0, 0, 0, 164
27, Run: 058, F, 0, 0, 0, 0, 164
27, Run: 059, F, 0, 0, 0, 0, 164
27, Run: 060, F, 0, 0, 0, 0, 164
27, Run: 061, F, 0, 0, 0, 0, 164
27, Run: 062, F, 0, 0, 0, 0, 164
27, Run: 063, F, 0, 0, 0, 0, 164
27, Run: 064, F, 0, 0, 0, 0, 164
27, Run: 065, F, 0, 0, 0, 0, 164
27, Run: 066, F, 0, 0, 0, 0, 164
27, Run: 067, F, 0, 0, 0, 0, 164
27, Run: 068, F, 0, 0, 0, 0, 164
27, Run: 069, F, 0, 0, 0, 0, 164
27, Run: 070, F, 0, 0, 0, 0, 164
27, Run: 071, F, 0, 0, 0, 0, 164
27, Run: 072, F, 0, 0, 0, 0, 164
27, Run: 073, F, 0, 0, 0, 0, 164
27, Run: 074, F, 0, 0, 0, 0, 164
27, Run: 075, F, 0, 0, 0, 0, 164
27, Run: 076, F, 0, 0, 0, 0, 164
27, Run: 077, F, 0, 0, 0, 0, 164
27, Run: 078, F, 0, 0, 0, 0, 164
27, Run: 079, F, 0, 0, 0, 0, 164
27, Run: 080, F, 0, 0, 0, 0, 164
27, Run: 081, F, 0, 0, 0, 0, 164
27, Run: 082, F, 0, 0, 0, 0, 164
27, Run: 083, F, 0, 0, 0, 0, 164
27, Run: 084, F, 0, 0, 0, 0, 164
27, Run: 085, F, 0, 0, 0, 0, 164
27, Run: 086, F, 0, 0, 0, 0, 164
27, Run: 087, F, 0, 0, 0, 0, 164
27, Run: 088, F, 0, 0, 0, 0, 164
27, Run: 089, F, 0, 0, 0, 0, 164
27, Run: 090, F, 0, 0, 0, 0, 164
27, Run: 091, F, 0, 0, 0, 0, 164
27, Run: 092, F, 0, 0, 0, 0, 164
27, Run: 093, F, 0, 0, 0, 0, 164
27, Run: 094, F, 0, 0, 0, 0, 164
27, Run: 095, F, 0, 0, 0, 0, 164
27, Run: 096, F, 0, 0, 0, 0, 164
27, Run: 097, F, 0, 0, 0, 0, 164
27, Run: 098, F, 0, 0, 0, 0, 164
27, Run: 099, F, 0, 0, 0, 0, 164
27, Run: 100, F, 0, 0, 0, 0, 164
28, Run: 001, F, 0, 0, 0, 0, 9
28, Run: 002, F, 0, 0, 0, 0, 9
28, Run: 003, F, 0, 0, 0, 0, 9
28, Run: 004, F, 0, 0, 0, 0, 9
28, Run: 005, F, 0, 0, 0, 0, 9
28, Run: 006, F, 0, 0, 0, 0, 9
28, Run: 007, F, 0, 0, 0, 0, 9
28, Run: 008, F, 0, 0, 0, 0, 9
28, Run: 009, F, 0, 0, 0, 0, 9
28, Run: 010, F, 0, 0, 0, 0, 9
28, Run: 011, F, 0, 0, 0, 0, 9
28, Run: 012, F, 0, 0, 0, 0, 9
28, Run: 013, F, 0, 0, 0, 0, 9
28, Run: 014, F, 0, 0, 0, 0, 9
28, Run: 015, F, 0, 0, 0, 0, 9
28, Run: 016, F, 0, 0, 0, 0, 9
28, Run: 017, F, 0, 0, 0, 0, 9
28, Run: 018, F, 0, 0, 0, 0, 9
28, Run: 019, F, 0, 0, 0, 0, 9
28, Run: 020, F, 0, 0, 0, 0, 9
28, Run: 021, F, 0, 0, 0, 0, 9
28, Run: 022, F, 0, 0, 0, 0, 9
28, Run: 023, F, 0, 0, 0, 0, 9
28, Run: 024, F, 0, 0, 0, 0, 9
28, Run: 025, F, 0, 0, 0, 0, 9
28, Run: 026, F, 0, 0, 0, 0, 9
28, Run: 027, F, 0, 0, 0, 0, 9
28, Run: 028, F, 0, 0, 0, 0, 9
28, Run: 029, F, 0, 0, 0, 0, 9
28, Run: 030, F, 0, 0, 0, 0, 9
28, Run: 031, F, 0, 0, 0, 0, 9
28, Run: 032, F, 0, 0, 0, 0, 9
28, Run: 033, F, 0, 0, 0, 0, 9
28, Run: 034, F, 0, 0, 0, 0, 9
28, Run: 035, F, 0, 0, 0, 0, 9
28, Run: 036, F, 0, 0, 0, 0, 9
28, Run: 037, F, 0, 0, 0, 0, 9
28, Run: 038, F, 0, 0, 0, 0, 9
28, Run: 039, F, 0, 0, 0, 0, 9
28, Run: 040, F, 0, 0, 0, 0, 9
28, Run: 041, F, 0, 0, 0, 0, 9
28, Run: 042, F, 0, 0, 0, 0, 9
28, Run: 043, F, 0, 0, 0, 0, 9
28, Run: 044, F, 0, 0, 0, 0, 9
28, Run: 045, F, 0, 0, 0, 0, 9
28, Run: 046, F, 0, 0, 0, 0, 9
28, Run: 047, F, 0, 0, 0, 0, 9
28, Run: 048, F, 0, 0, 0, 0, 9
28, Run: 049, F, 0, 0, 0, 0, 9
28, Run: 050, F, 0, 0, 0, 0, 9
28, Run: 051, F, 0, 0, 0, 0, 9
28, Run: 052, F, 0, 0, 0, 0, 9
28, Run: 053, F, 0, 0, 0, 0, 9
28, Run: 054, F, 0, 0, 0, 0, 9
28, Run: 055, F, 0, 0, 0, 0, 9
28, Run: 056, F, 0, 0, 0, 0, 9
28, Run: 057, F, 0, 0, 0, 0, 9
28, Run: 058, F, 0, 0, 0, 0, 9
28, Run: 059, F, 0, 0, 0, 0, 9
28, Run: 060, F, 0, 0, 0, 0, 9
28, Run: 061, F, 0, 0, 0, 0, 9
28, Run: 062, F, 0, 0, 0, 0, 9
28, Run: 063, F, 0, 0, 0, 0, 9
28, Run: 064, F, 0, 0, 0, 0, 9
28, Run: 065, F, 0, 0, 0, 0, 9
28, Run: 066, F, 0, 0, 0, 0, 9
28, Run: 067, F, 0, 0, 0, 0, 9
28, Run: 068, F, 0, 0, 0, 0, 9
28, Run: 069, F, 0, 0, 0, 0, 9
28, Run: 070, F, 0, 0, 0, 0, 9
28, Run: 071, F, 0, 0, 0, 0, 9
28, Run: 072, F, 0, 0, 0, 0, 9
28, Run: 073, F, 0, 0, 0, 0, 9
28, Run: 074, F, 0, 0, 0, 0, 9
28, Run: 075, F, 0, 0, 0, 0, 9
28, Run: 076, F, 0, 0, 0, 0, 9
28, Run: 077, F, 0, 0, 0, 0, 9
28, Run: 078, F, 0, 0, 0, 0, 9
28, Run: 079, F, 0, 0, 0, 0, 9
28, Run: 080, F, 0, 0, 0, 0, 9
28, Run: 081, F, 0, 0, 0, 0, 9
28, Run: 082, F, 0, 0, 0, 0, 9
28, Run: 083, F, 0, 0, 0, 0, 9
28, Run: 084, F, 0, 0, 0, 0, 9
28, Run: 085, F, 0, 0, 0, 0, 9
28, Run: 086, F, 0, 0, 0, 0, 9
28, Run: 087, F, 0, 0, 0, 0, 9
28, Run: 088, F, 0, 0, 0, 0, 9
28, Run: 089, F, 0, 0, 0, 0, 9
28, Run: 090, F, 0, 0, 0, 0, 9
28, Run: 091, F, 0, 0, 0, 0, 9
28, Run: 092, F, 0, 0, 0, 0, 9
28, Run: 093, F, 0, 0, 0, 0, 9
28, Run: 094, F, 0, 0, 0, 0, 9
28, Run: 095, F, 0, 0, 0, 0, 9
28, Run: 096, F, 0, 0, 0, 0, 9
28, Run: 097, F, 0, 0, 0, 0, 9
28, Run: 098, F, 0, 0, 0, 0, 9
28, Run: 099, F, 0, 0, 0, 0, 9
28, Run: 100, F, 0, 0, 0, 0, 9
29, Run: 001, F, 0, 0, 0, 0, 73
29, Run: 002, F, 0, 0, 0, 0, 73
29, Run: 003, F, 0, 0, 0, 0, 73
29, Run: 004, F, 0, 0, 0, 0, 73
29, Run: 005, F, 0, 0, 0, 0, 73
29, Run: 006, F, 0, 0, 0, 0, 73
29, Run: 007, F, 0, 0, 0, 0, 73
29, Run: 008, F, 0, 0, 0, 0, 73
29, Run: 009, F, 0, 0, 0, 0, 73
29, Run: 010, F, 0, 0, 0, 0, 73
29, Run: 011, F, 0, 0, 0, 0, 73
29, Run: 012, F, 0, 0, 0, 0, 73
29, Run: 013, F, 0, 0, 0, 0, 73
29, Run: 014, F, 0, 0, 0, 0, 73
29, Run: 015, F, 0, 0, 0, 0, 73
29, Run: 016, F, 0, 0, 0, 0, 73
29, Run: 017, F, 0, 0, 0, 0, 73
29, Run: 018, F, 0, 0, 0, 0, 73
29, Run: 019, F, 0, 0, 0, 0, 73
29, Run: 020, F, 0, 0, 0, 0, 73
29, Run: 021, F, 0, 0, 0, 0, 73
29, Run: 022, F, 0, 0, 0, 0, 73
29, Run: 023, F, 0, 0, 0, 0, 73
29, Run: 024, F, 0, 0, 0, 0, 73
29, Run: 025, F, 0, 0, 0, 0, 73
29, Run: 026, F, 0, 0, 0, 0, 73
29, Run: 027, F, 0, 0, 0, 0, 73
29, Run: 028, F, 0, 0, 0, 0, 73
29, Run: 029, F, 0, 0, 0, 0, 73
29, Run: 030, F, 0, 0, 0, 0, 73
29, Run: 031, F, 0, 0, 0, 0, 73
29, Run: 032, F, 0, 0, 0, 0, 73
29, Run: 033, F, 0, 0, 0, 0, 73
29, Run: 034, F, 0, 0, 0, 0, 73
29, Run: 035, F, 0, 0, 0, 0, 73
29, Run: 036, F, 0, 0, 0, 0, 73
29, Run: 037, F, 0, 0, 0, 0, 73
29, Run: 038, F, 0, 0, 0, 0, 73
29, Run: 039, F, 0, 0, 0, 0, 73
29, Run: 040, F, 0, 0, 0, 0, 73
29, Run: 041, F, 0, 0, 0, 0, 73
29, Run: 042, F, 0, 0, 0, 0, 73
29, Run: 043, F, 0, 0, 0, 0, 73
29, Run: 044, F, 0, 0, 0, 0, 73
29, Run: 045, F, 0, 0, 0, 0, 73
29, Run: 046, F, 0, 0, 0, 0, 73
29, Run: 047, F, 0, 0, 0, 0, 73
29, Run: 048, F, 0, 0, 0, 0, 73
29, Run: 049, F, 0, 0, 0, 0, 73
29, Run: 050, F, 0, 0, 0, 0, 73
29, Run: 051, F, 0, 0, 0, 0, 73
29, Run: 052, F, 0, 0, 0, 0, 73
29, Run: 053, F, 0, 0, 0, 0, 73
29, Run: 054, F, 0, 0, 0, 0, 73
29, Run: 055, F, 0, 0, 0, 0, 73
29, Run: 056, F, 0, 0, 0, 0, 73
29, Run: 057, F, 0, 0, 0, 0, 73
29, Run: 058, F, 0, 0, 0, 0, 73
29, Run: 059, F, 0, 0, 0, 0, 73
29, Run: 060, F, 0, 0, 0, 0, 73
29, Run: 061, F, 0, 0, 0, 0, 73
29, Run: 062, F, 0, 0, 0, 0, 73
29, Run: 063, F, 0, 0, 0, 0, 73
29, Run: 064, F, 0, 0, 0, 0, 73
29, Run: 065, F, 0, 0, 0, 0, 73
29, Run: 066, F, 0, 0, 0, 0, 73
29, Run: 067, F, 0, 0, 0, 0, 73
29, Run: 068, F, 0, 0, 0, 0, 73
29, Run: 069, F, 0, 0, 0, 0, 73
29, Run: 070, F, 0, 0, 0, 0, 73
29, Run: 071, F, 0, 0, 0, 0, 73
29, Run: 072, F, 0, 0, 0, 0, 73
29, Run: 073, F, 0, 0, 0, 0, 73
29, Run: 074, F, 0, 0, 0, 0, 73
29, Run: 075, F, 0, 0, 0, 0, 73
29, Run: 076, F, 0, 0, 0, 0, 73
29, Run: 077, F, 0, 0, 0, 0, 73
29, Run: 078, F, 0, 0, 0, 0, 73
29, Run: 079, F, 0, 0, 0, 0, 73
29, Run: 080, F, 0, 0, 0, 0, 73
29, Run: 081, F, 0, 0, 0, 0, 73
29, Run: 082, F, 0, 0, 0, 0, 73
29, Run: 083, F, 0, 0, 0, 0, 73
29, Run: 084, F, 0, 0, 0, 0, 73
29, Run: 085, F, 0, 0, 0, 0, 73
29, Run: 086, F, 0, 0, 0, 0, 73
29, Run: 087, F, 0, 0, 0, 0, 73
29, Run: 088, F, 0, 0, 0, 0, 73
29, Run: 089, F, 0, 0, 0, 0, 73
29, Run: 090, F, 0, 0, 0, 0, 73
29, Run: 091, F, 0, 0, 0, 0, 73
29, Run: 092, F, 0, 0, 0, 0, 73
29, Run: 093, F, 0, 0, 0, 0, 73
29, Run: 094, F, 0, 0, 0, 0, 73
29, Run: 095, F, 0, 0, 0, 0, 73
29, Run: 096, F, 0, 0, 0, 0, 73
29, Run: 097, F, 0, 0, 0, 0, 73
29, Run: 098, F, 0, 0, 0, 0, 73
29, Run: 099, F, 0, 0, 0, 0, 73
29, Run: 100, F, 0, 0, 0, 0, 73
3, Run: 001, F, 0, 0, 4, 0, 0
3, Run: 002, F, 0, 0, 4, 0, 0
3, Run: 003, F, 0, 0, 4, 0, 0
3, Run: 004, F, 0, 0, 5, 0, 1
3, Run: 005, F, 0, 0, 4, 0, 0
3, Run: 006, F, 0, 0, 4, 0, 0
3, Run: 007, F, 0, 0, 4, 0, 0
3, Run: 008, F, 0, 0, 4, 0, 0
3, Run: 009, F, 0, 0, 4, 0, 0
3, Run: 010, F, 0, 0, 4, 0, 0
3, Run: 011, F, 0, 0, 4, 0, 0
3, Run: 012, F, 0, 0, 4, 0, 0
3, Run: 013, F, 0, 0, 4, 0, 0
3, Run: 014, F, 0, 0, 4, 0, 0
3, Run: 015, F, 0, 0, 4, 0, 0
3, Run: 016, F, 0, 0, 4, 0, 0
3, Run: 017, F, 0, 0, 4, 0, 0
3, Run: 018, F, 0, 0, 4, 0, 0
3, Run: 019, F, 0, 0, 4, 0, 0
3, Run: 020, F, 0, 0, 4, 0, 0
3, Run: 021, F, 0, 0, 4, 0, 0
3, Run: 022, F, 0, 0, 4, 0, 0
3, Run: 023, F, 0, 0, 4, 0, 0
3, Run: 024, F, 0, 0, 4, 0, 0
3, Run: 025, F, 0, 0, 4, 0, 0
3, Run: 026, F, 0, 0, 4, 0, 0
3, Run: 027, F, 0, 0, 4, 0, 0
3, Run: 028, F, 0, 0, 4, 0, 0
3, Run: 029, F, 0, 0, 4, 0, 0
3, Run: 030, F, 0, 0, 4, 0, 0
3, Run: 031, F, 0, 0, 4, 0, 0
3, Run: 032, F, 0, 0, 4, 0, 0
3, Run: 033, F, 0, 0, 4, 0, 0
3, Run: 034, F, 0, 0, 4, 0, 0
3, Run: 035, F, 0, 0, 4, 0, 0
3, Run: 036, F, 0, 0, 4, 0, 0
3, Run: 037, F, 0, 0, 4, 0, 0
3, Run: 038, F, 0, 0, 4, 0, 0
3, Run: 039, F, 0, 0, 4, 0, 0
3, Run: 040, F, 0, 0, 4, 0, 0
3, Run: 041, F, 0, 0, 4, 0, 0
3, Run: 042, F, 0, 0, 4, 0, 0
3, Run: 043, F, 0, 0, 4, 0, 0
3, Run: 044, F, 0, 0, 4, 0, 0
3, Run: 045, F, 0, 0, 4, 0, 0
3, Run: 046, F, 0, 0, 4, 0, 0
3, Run: 047, F, 0, 0, 4, 0, 0
3, Run: 048, F, 0, 0, 4, 0, 0
3, Run: 049, F, 0, 0, 4, 0, 0
3, Run: 050, F, 0, 0, 4, 0, 0
3, Run: 051, F, 0, 0, 4, 0, 0
3, Run: 052, F, 0, 0, 4, 0, 0
3, Run: 053, F, 0, 0, 4, 0, 0
3, Run: 054, F, 0, 0, 4, 0, 0
3, Run: 055, F, 0, 0, 4, 0, 0
3, Run: 056, F, 0, 0, 4, 0, 0
3, Run: 057, F, 0, 0, 4, 0, 0
3, Run: 058, F, 0, 0, 4, 0, 0
3, Run: 059, F, 0, 0, 4, 0, 0
3, Run: 060, F, 0, 0, 4, 0, 0
3, Run: 061, F, 0, 0, 4, 0, 0
3, Run: 062, F, 0, 0, 4, 0, 0
3, Run: 063, F, 0, 0, 4, 0, 0
3, Run: 064, F, 0, 0, 4, 0, 0
3, Run: 065, F, 0, 0, 4, 0, 0
3, Run: 066, F, 0, 0, 4, 0, 0
3, Run: 067, F, 0, 0, 4, 0, 0
3, Run: 068, F, 0, 0, 4, 0, 0
3, Run: 069, F, 0, 0, 4, 0, 0
3, Run: 070, F, 0, 0, 4, 0, 0
3, Run: 071, F, 0, 0, 4, 0, 0
3, Run: 072, F, 0, 0, 4, 0, 0
3, Run: 073, F, 0, 0, 4, 0, 0
3, Run: 074, F, 0, 0, 4, 0, 0
3, Run: 075, F, 0, 0, 4, 0, 0
3, Run: 076, F, 0, 0, 4, 0, 0
3, Run: 077, F, 0, 0, 4, 0, 0
3, Run: 078, F, 0, 0, 4, 0, 0
3, Run: 079, F, 0, 0, 4, 0, 0
3, Run: 080, F, 0, 0, 4, 0, 0
3, Run: 081, F, 0, 0, 4, 0, 0
3, Run: 082, F, 0, 0, 4, 0, 0
3, Run: 083, F, 0, 0, 5, 0, 1
3, Run: 084, F, 0, 0, 4, 0, 0
3, Run: 085, F, 0, 0, 4, 0, 0
3, Run: 086, F, 0, 0, 4, 0, 0
3, Run: 087, F, 0, 0, 4, 0, 0
3, Run: 088, F, 0, 0, 4, 0, 0
3, Run: 089, F, 0, 0, 4, 0, 0
3, Run: 090, F, 0, 0, 5, 0, 1
3, Run: 091, F, 0, 0, 4, 0, 0
3, Run: 092, F, 0, 0, 4, 0, 0
3, Run: 093, F, 0, 0, 4, 0, 0
3, Run: 094, F, 0, 0, 4, 0, 0
3, Run: 095, F, 0, 0, 4, 0, 0
3, Run: 096, F, 0, 0, 4, 0, 0
3, Run: 097, F, 0, 0, 4, 0, 0
3, Run: 098, F, 0, 0, 5, 0, 1
3, Run: 099, F, 0, 0, 4, 0, 0
3, Run: 100, F, 0, 0, 4, 0, 0
30, Run: 001, F, 0, 0, 0, 0, 101
30, Run: 002, F, 0, 0, 0, 0, 101
30, Run: 003, F, 0, 0, 0, 0, 101
30, Run: 004, F, 0, 0, 0, 0, 101
30, Run: 005, F, 0, 0, 0, 0, 101
30, Run: 006, F, 0, 0, 0, 0, 101
30, Run: 007, F, 0, 0, 0, 0, 101
30, Run: 008, F, 0, 0, 0, 0, 101
30, Run: 009, F, 0, 0, 0, 0, 101
30, Run: 010, F, 0, 0, 0, 0, 101
30, Run: 011, F, 0, 0, 0, 0, 101
30, Run: 012, F, 0, 0, 0, 0, 101
30, Run: 013, F, 0, 0, 0, 0, 101
30, Run: 014, F, 0, 0, 0, 0, 101
30, Run: 015, F, 0, 0, 0, 0, 101
30, Run: 016, F, 0, 0, 0, 0, 101
30, Run: 017, F, 0, 0, 0, 0, 101
30, Run: 018, F, 0, 0, 0, 0, 101
30, Run: 019, F, 0, 0, 0, 0, 101
30, Run: 020, F, 0, 0, 0, 0, 101
30, Run: 021, F, 0, 0, 0, 0, 101
30, Run: 022, F, 0, 0, 0, 0, 101
30, Run: 023, F, 0, 0, 0, 0, 101
30, Run: 024, F, 0, 0, 0, 0, 101
30, Run: 025, F, 0, 0, 0, 0, 101
30, Run: 026, F, 0, 0, 0, 0, 101
